"text/xml","Portable Application Description (XML)","XML","Y","H","2.14.00",2337
"text/xml","SmartAssembly Project","{SA}PROJ",0,"M","2.33.00",4132
"text/xml","XML Paper Specification Document (Open XML)","XPS","Y","H","2.32.00",2148
"text/xml","XSL Formatting Objects Form","FO, XML",0,"H","2.20.00",2861
"video/3gpp","3GPP Multimedia File","3GP, 3GG, 3G2, 3GPP, 3GPP2, MP4, MPG",0,"M","2.29.00",2096
"video/3gpp","3GPP Multimedia File (MacBinary)","3GP, 3GPP, 3GPP2",0,"M","2.16.00",2097
"video/3gpp2","3GPP Multimedia File","3GP, 3GG, 3G2, 3GPP, 3GPP2, MP4, MPG",0,"M","2.29.00",2096
"video/3gpp2","3GPP Multimedia File (MacBinary)","3GP, 3GPP, 3GPP2",0,"M","2.16.00",2097
"video/mp2t","MPEG 2 Transport Stream","MP2T, MPEG",0,"M","2.16.00",2424
"video/mp4v-es","MPEG 4 Animation","MP4, MPEG, MPG4",0,"M","2.16.00",2423
"video/mp4v-es","MPEG 4 Animation (MacBinary)","MP4, MPEG, MPG4",0,"M","2.16.00",2449
"video/mpeg","DVD MPEG2 Video Object File","VOB",0,"H","2.19.00",1212
"video/mpeg","MPEG 2 Transport Stream","MP2T, MPEG",0,"M","2.16.00",2424
"video/mpeg","MPEG 4 Animation","MP4, MPEG, MPG4",0,"M","2.16.00",2423
"video/mpeg","MPEG 4 Animation (MacBinary)","MP4, MPEG, MPG4",0,"M","2.16.00",2449
"video/mpeg","MPEG Animation","MPG, MPEG, MPE, M1V, ENC, MPA, MPS, M2V","Y","H","2.25.00",246
"video/mpeg","MPEG Animation (MacBinary)","MPG, MPEG, MPE, M1V, ENC, MPA",0,"M","2.09.00",1750
"video/mpeg","NetFRAME MPEG 2 Animation","MPEG, MPG, MPE, ENC",0,"M","1.00.00",270
"video/mpeg","ProgDVBR MPEG2 Video","MPEG, MPG",0,"H","2.19.00",2104
"video/mpeg","Video CD MPEG Movie","DAT",0,"H","2.08.00",446
"video/mpeg","Xing MPEG Animation","MPG, MPE, M1V, ENC",0,"H","2.19.00",247
"video/mpv","MPEG Animation","MPG, MPEG, MPE, M1V, ENC, MPA, MPS, M2V","Y","H","2.25.00",246
"video/mpv","Xing MPEG Animation","MPG, MPE, M1V, ENC",0,"H","2.19.00",247
"video/ogg","OGG Vorbis Compressed Video","OGM, OGV",0,"M","2.26.00",1934
"video/ogg","OGG Vorbis Compressed Video (MacBinary)","OGM, OGV",0,"M","2.26.00",3593
"video/quicktime","QuickTime Image","QTI, QTIF, QTS, QTX, QIF",0,"M","2.23.01",997
"video/quicktime","QuickTime Movie","MOV, QTM, QT","Y","H","2.25.00",236
"video/quicktime","QuickTime Movie (MacBinary)","MOV, QTM, QT",0,"M","2.26.00",1748
"video/vnd.hns.video","RealMedia Audio/Video Stream","RM, RMJ, RAM, RA, RT, RP, RPA",0,"M","2.13.00",1015
"video/vnd.nokia.interleaved-multimedia","Nokia 9210 Communicator Video","NIM",0,"M","2.16.00",523
"video/vnd.vivo","VivoActive Streaming Video","VIV, VIVO",0,"M","2.17.00",1121
"video/x-avi","MS Audio/Visual Interleave (Intel)","AVI, VFW, DA2","Y","H","2.11.00",234
"video/x-avi","MS Audio/Visual Interleave (Motorola)","AVI, VFW","Y","H","2.17.00",2599
"video/x-dvd","DVD MPEG2 Video Object File","VOB",0,"H","2.19.00",1212
"video/x-dvd","Video CD MPEG Movie","DAT",0,"H","2.08.00",446
"video/x-flc","AutoDesk Animator Flic","FLI, FLC, FII","Y","M","2.25.00",8
"video/x-fli","AutoDesk Animator Flic","FLI, FLC, FII","Y","M","2.25.00",8
"video/x-flv","Flash Video","FLV",0,"M","2.13.00",1188
"video/x-matroska","Matroska Video Stream","MKV, MKA, MKAV",0,"M","2.27.00",1899
"video/x-mng","Multi-Image Network Graphics Animation","MNG",0,"H","2.30.04",881
"video/x-motion-jpeg","SDL Motion JPEG Video","MJPG, MJPEG, SMJPEG",0,"M","2.23.00",2110
"video/x-mpeg","DVD MPEG2 Video Object File","VOB",0,"H","2.19.00",1212
"video/x-mpeg","MPEG Animation","MPG, MPEG, MPE, M1V, ENC, MPA, MPS, M2V","Y","H","2.25.00",246
"video/x-mpeg","NetFRAME MPEG 2 Animation","MPEG, MPG, MPE, ENC",0,"M","1.00.00",270
"video/x-mpeg","ProgDVBR MPEG2 Video","MPEG, MPG",0,"H","2.19.00",2104
"video/x-mpeg2","DVD MPEG2 Video Object File","VOB",0,"H","2.19.00",1212
"video/x-mpeg2","NetFRAME MPEG 2 Animation","MPEG, MPG, MPE, ENC",0,"M","1.00.00",270
"video/x-mpeg2","ProgDVBR MPEG2 Video","MPEG, MPG",0,"H","2.19.00",2104
"video/x-mpeg2","Xing MPEG Animation","MPG, MPE, M1V, ENC",0,"H","2.19.00",247
"video/x-mpeg2a","NetFRAME MPEG 2 Animation","MPEG, MPG, MPE, ENC",0,"M","1.00.00",270
"video/x-mpeg2a","ProgDVBR MPEG2 Video","MPEG, MPG",0,"H","2.19.00",2104
"video/x-mpg","DVD MPEG2 Video Object File","VOB",0,"H","2.19.00",1212
"video/x-mpg","MPEG 2 Transport Stream","MP2T, MPEG",0,"M","2.16.00",2424
"video/x-mpg","MPEG 2 Transport Stream","MP2T, MPEG",0,"M","2.16.00",2424
"video/x-mpg","MPEG 4 Animation","MP4, MPEG, MPG4",0,"M","2.16.00",2423
"video/x-mpg","MPEG 4 Animation (MacBinary)","MP4, MPEG, MPG4",0,"M","2.16.00",2449
"video/x-mpg","MPEG Animation","MPG, MPEG, MPE, M1V, ENC, MPA, MPS, M2V","Y","H","2.25.00",246
"video/x-mpg","NetFRAME MPEG 2 Animation","MPEG, MPG, MPE, ENC",0,"M","1.00.00",270
"video/x-mpg","NetFRAME MPEG 2 Animation","MPEG, MPG, MPE, ENC",0,"M","1.00.00",270
"video/x-mpg","ProgDVBR MPEG2 Video","MPEG, MPG",0,"H","2.19.00",2104
"video/x-mpg","ProgDVBR MPEG2 Video","MPEG, MPG",0,"H","2.19.00",2104
"video/x-mpg","Xing MPEG Animation","MPG, MPE, M1V, ENC",0,"H","2.19.00",247
"video/x-ms-asf","MS Windows Media Active Stream","WMV, WMA, ASF, ASR, DVR-MS",0,"H","2.19.00",1259
"video/x-ms-asf-plugin","MS Windows Media Active Stream","WMV, WMA, ASF, ASR, DVR-MS",0,"H","2.19.00",1259
"video/x-ms-video","MS Audio/Visual Interleave (Intel)","AVI, VFW, DA2","Y","H","2.11.00",234
"video/x-ms-video","MS Audio/Visual Interleave (Motorola)","AVI, VFW","Y","H","2.17.00",2599
"video/x-ms-wm","MS Windows Media Active Stream","WMV, WMA, ASF, ASR, DVR-MS",0,"H","2.19.00",1259
"video/x-msvideo","MS Audio/Visual Interleave (Intel)","AVI, VFW, DA2","Y","H","2.11.00",234
"video/x-msvideo","MS Audio/Visual Interleave (Motorola)","AVI, VFW","Y","H","2.17.00",2599
"video/x-pn-realvideo","RealMedia Audio/Video Stream","RM, RMJ, RAM, RA, RT, RP, RPA",0,"M","2.13.00",1015
"video/x-screencam","ScreenCam Movie","SCM",0,"M","2.12.00",2109
"video/x-videocd","Video CD MPEG Movie","DAT",0,"H","2.08.00",446
"x-chemical/x-ctx","CACTVS Clear Text File","CTX",0,"M","2.10.00",516
"x-drawing/x-cmx","Corel Metafile Exchange Image (Intel)","CMX, PAT, CDR",0,"H","2.25.00",631
"x-drawing/x-cmx","Corel Metafile Exchange Img (Motorola)","CMX, PAT, CDR",0,"H","2.17.00",2279
"x-drawing/x-dwf","AutoDesk Web Graphics Image","DWF",0,"M","2.10.00",692
"x-drawing/x-dwg","AutoCAD Drawing","DWG",0,"M","2.03.06",26
"x-drawing/x-dxb","AutoCAD Drawing Exchange Binary","DXB, ACAD",0,"M","2.08.00",75
"x-drawing/x-dxf","AutoCAD Drawing Exchange (ASCII)","DXF",0,"M","2.03.18",73
"x-drawing/x-dxf","AutoCAD Drawing Exchange(Binary)","DXF",0,"M","2.08.00",74
"x-magnus-internal/x-shellcgi","Personal Home Page Script","PHP, PHP3, PHP4, PH3, PH4",0,"M","2.15.01",2403
"x-music/x-midi","Karaoke MIDI File","KAR, MID, MF",0,"M","2.25.00",815
"x-object/x-oogl","Object Oriented Graphics Library: 4x4 Transformation","INST",0,"M","2.23.01",2557
"x-object/x-oogl","Object Oriented Graphics Library: 4x4 Transformations (Binary)","GRP, PRJ",0,"M","2.17.00",2559
"x-object/x-oogl","Object Oriented Graphics Library: Bezier (ASCII)","BBP, BEZ",0,"M","2.17.00",2549
"x-object/x-oogl","Object Oriented Graphics Library: Bezier (Binary)","BBP, BEZ",0,"M","2.17.00",2550
"x-object/x-oogl","Object Oriented Graphics Library: Mesh (ASCII)","MESH",0,"M","2.14.00",2291
"x-object/x-oogl","Object Oriented Graphics Library: Mesh (Binary)","MESH",0,"M","2.17.00",2548
"x-object/x-oogl","Object Oriented Graphics Library: Multiple 4x4 Transformations","GRP, PRJ",0,"M","2.17.00",2558
"x-object/x-oogl","Object Oriented Graphics Library: Objects (ASCII)","OFF",0,"M","2.23.01",2551
"x-object/x-oogl","Object Oriented Graphics Library: Objects (Binary)","OFF",0,"M","2.17.00",2552
"x-object/x-oogl","Object Oriented Graphics Library: Quadrilaterals (ASCII)","QUAD",0,"M","2.17.00",906
"x-object/x-oogl","Object Oriented Graphics Library: Quadrilaterals (Binary)","QUAD",0,"M","2.17.00",2547
"x-object/x-oogl","Object Oriented Graphics Library: Skeleton","SKEL",0,"M","2.17.00",2555
"x-object/x-oogl","Object Oriented Graphics Library: Sphere","SPH",0,"M","2.17.00",2556
"x-object/x-oogl","Object Oriented Graphics Library: Vectors (ASCII)","VECT",0,"M","2.17.00",2553
"x-object/x-oogl","Object Oriented Graphics Library: Vectors (Binary)","VECT",0,"M","2.17.00",2554
"x-plugin/x-talker","SpchComp Encoded Speech/Audio","SPC",0,"M","2.07.00",1559
"x-sound/x-aiff","Audio IFF Compressed Sound","AIFC, AIFF, AIF, IFF, SND","Y","H","2.25.00",1693
"x-sound/x-aiff","Audio IFF Sound","AIFF, AIFC, AIF, IFF, SND","Y","H","2.18.00",323
"x-vector/x-hpgl2","HP Graphics Language Drawing (PJL)","HPGL, HGL, PLT","Y","H","2.06.03",841
"x-vector/x-svf","Simple Vector Format Image","SVF",0,"M","2.11.00",1083
"x-world/x-vrml","Virtual Reality World (ASCII)","WRL, WRZ, VRML, WRML",0,"M","2.17.00",412
"x-world/x-vrml","Virtual Reality World (Binary)","WRL, IVR, BEH, LIT, WRZ",0,"M","1.05.00",413
"x-www/x-mime","Internet Message (MIME)","EML, TXT, MHT, MIM, MME, MIME, MSG","Y","H","2.22.01",1262
"x-wwwserver/x-redirection","MS Internet Explorer Shortcut (MacBinary)","URL",0,"M","2.09.00",1776
"x-wwwserver/x-redirection","MS Windows Internet Shortcut","URL, MIM, ULK",0,"M","2.00.00",140
"x-wwwserver/x-shellcgi","Common Gateway Interface Script","CGI",0,"M","2.26.00",618
"zz-application/zz-winassoc-cdr","Corel Draw Raster (Intel)","CDR, PAT, CDT","Y","H","2.15.03",241
"zz-application/zz-winassoc-cdr","Corel Draw Raster (Motorola)","CDR, PAT","Y","H","2.17.00",2597
"zz-application/zz-winassoc-dxf","AutoCAD Drawing Exchange (ASCII)","DXF",0,"M","2.03.18",73
"zz-application/zz-winassoc-dxf","AutoCAD Drawing Exchange(Binary)","DXF",0,"M","2.08.00",74
"zz-application/zz-winassoc-HGL","HP Graphics Language Drawing","HGL, HPGL, PLT, HPG",0,"M","2.28.00",778
"zz-application/zz-winassoc-hgl","HP Graphics Language Drawing (PJL)","HPGL, HGL, PLT","Y","H","2.06.03",841
"zz-application/zz-winassoc-lwp","Lotus Word Pro 96/97 Document","LWP, MWP",0,"M","2.23.00",846
"zz-application/zz-winassoc-mpp","MS Project File","MPP, MPT","Y","H","2.26.00",348
"zz-application/zz-winassoc-TAX","TurboTax Tax Return","TAX",0,"M","2.11.00",2093
"zz-application/zz-winassoc-wdb","MS Works Database (OLE)","WDB, DB","Y","H","2.27.00",567
"zz-application/zz-winassoc-wdb","MS Works Database 2 for Windows/DOS","WDB",0,"M","2.21.00",3005
"zz-application/zz-winassoc-wdb","MS Works Database 3 for Windows","WDB",0,"M","2.28.00",3006
"zz-application/zz-winassoc-wps","MS Works for DOS Document","WPS, WWP","Y","H","2.28.00",134
"zz-application/zz-winassoc-wps","MS Works for Mac 2 Document","WP2",0,"M","2.19.00",2759
"zz-application/zz-winassoc-wps","MS Works for Mac 3 Document","WP",0,"M","2.19.00",2758
"zz-application/zz-winassoc-wps","MS Works for Mac 4 Database/Doc/Sheet (OLE)","DB4, WP4, SS4","Y","H","2.19.00",2757
"zz-application/zz-winassoc-wps","MS Works for Windows 3 Document (OLE)","WPS, WWP","Y","H","2.19.00",2624
